account,coin,execution_price,size_tokens,size_usd,side,timestamp_ist,start_position,direction,closed_pnl,transaction_hash,order_id,crossed,fee,trade_id,timestamp_x,date,timestamp_y,value,classification,profit_flag,hour,day_of_week,is_weekend,sentiment_score
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.31,54,1420.74,SELL,12/23/2024 12:08,-26802.65,Open Short,0,0x4c883426be68afb60bf90419d8527902014e000eae387fac88398ca6e79c31ef,57963472530,FALSE,0.136391,1.39E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.31,42.4,1115.54,SELL,12/23/2024 12:08,-26856.65,Open Short,0,0xd37adeb5662fb4f6ca870419d8527a01cc0060fdd67f745c27f934fd0fae935d,57963472530,FALSE,0.107091,3.26E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.31,38.01,1000.04,SELL,12/23/2024 12:08,-26899.05,Open Short,0,0xfeee64b8bb87815ff6e20419d8527a01cd004f83d08a2166f02cf7a3833a3413,57963472530,FALSE,0.096003,4.32E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.31,38.01,1000.04,SELL,12/23/2024 12:08,-26937.06,Open Short,0,0xa46836f7ca495c8597f20419d8527a01cd010159e03d3f68305f3da28f2d2ec2,57963472530,FALSE,0.096003,9.11E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.31,36.73,966.37,SELL,12/23/2024 12:08,-26975.07,Open Short,0,0x8b2d536da6eed87ceb710419d8527a01ce00d16f379e7a11f01d2810479ae07e,57963472530,FALSE,0.09277,3.59E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.33,446.64,11760.03,SELL,12/23/2024 12:30,-27011.8,Open Short,0,0x21089a1ad1d1c7ecef060419d88aee018d00e8209aa8cbb54946477dec81ca7c,57968389331,FALSE,1.128962,7.1E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.33,1053.36,27734.97,SELL,12/23/2024 12:31,-27458.44,Open Short,0,0xb0acafd70b03e14af4760419d88ca001fc000493cd3b4eca8e7fb3047fd2c278,57968389331,FALSE,2.662556,9.82E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,12,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,38.22,1036.14,SELL,12/23/2024 17:52,-28511.8,Open Short,0,0xfcf02c5693786e864fe30419db936e020133000810d5a4c0839ed31aa9fc5cc2,58023285457,FALSE,0.099469,6.62E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,0.42,11.39,SELL,12/23/2024 17:52,-28550.02,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,58023285457,FALSE,0.001092,7.31E+13,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,188.8,5118.37,SELL,12/23/2024 17:52,-28550.44,Open Short,0,0x731c9e4f88ab4b80a3860419db938202011600f865b8c0800c840781093473de,58023285457,FALSE,0.491362,4.46E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,31.81,862.37,SELL,12/23/2024 17:52,-28739.24,Open Short,0,0x237333c85233cefa40df0419db93890203e200c11ecf524a18a168559310d0ad,58023285457,FALSE,0.082786,3.78E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,36.9,1000.36,SELL,12/23/2024 17:52,-28771.05,Open Short,0,0xc178f6425b36c6d593f30419db938f0201ee0040238e457d2008bbf1364da32a,58023285457,FALSE,0.096033,6.51E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,36.9,1000.36,SELL,12/23/2024 17:52,-28807.95,Open Short,0,0xac00e1d228436b2a5a1d0419db939202037100ded0134bffad69d25bd2d29b1b,58023285457,FALSE,0.096033,6.29E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,1,27.11,SELL,12/23/2024 17:52,-28844.85,Open Short,0,0x4afdef1c3a6fecb2199d0419db939401d700924acfae8acac9d1be96a133bb56,58023285457,FALSE,0.002602,2.5E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,36.89,1000.09,SELL,12/23/2024 17:52,-28845.85,Open Short,0,0x018b5f397865dbaf794e0419db939b020121000c11a60f56a23f0367598b943e,58023285457,FALSE,0.096007,8.55E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,23.55,638.44,SELL,12/23/2024 17:52,-28882.74,Open Short,0,0x1874afee37451a0b1e370419db939b02012200c75842e2d6374809df8d143aef,58023285457,FALSE,0.06129,7.21E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,36.89,1000.09,SELL,12/23/2024 17:52,-28906.29,Open Short,0,0x59e126a0a55702f664ed0419db939e020167004d29603304b0f171f03795e44b,58023285457,FALSE,0.096007,1.12E+15,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,36.89,1000.09,SELL,12/23/2024 17:52,-28943.18,Open Short,0,0xc61dac884a84050fb0ce0419db93a50201630012eb249c0879cf6dce760fc658,58023285457,FALSE,0.096007,6.47E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,17.2,466.29,SELL,12/23/2024 17:52,-28980.07,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,58023285457,FALSE,0.044763,5.03E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,489.32,13265.47,SELL,12/23/2024 17:52,-28997.27,Open Short,0,0x641d94b38a36d2b7663a0419db93a902023d004cb422292e69fd7a90d91998db,58023285457,FALSE,1.273484,1.03E+15,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,36.89,1000.09,SELL,12/23/2024 17:52,-29486.59,Open Short,0,0x54e6b0fdacc50dd789b20419db93a902023e003fcbbb37b82a207244d9737296,58023285457,FALSE,0.096007,3.61E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,23.52,637.63,SELL,12/23/2024 17:52,-29523.48,Open Short,0,0x5c650be9dd72b28389fc0419db93a902023f00311c07fe379eb7560a64017cd4,58023285457,FALSE,0.061211,1.36E+14,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.11,27.8,753.66,SELL,12/23/2024 17:52,-29547,Open Short,0,0x2d8eb977b1fb547f78b20419db93ad019a00d2418550c3aa4c21362f0e7d94b2,58023285457,FALSE,0.07235,1.06E+15,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.447,437,11994.34,SELL,12/23/2024 17:55,-29574.8,Open Short,0,0x7765f2ab51badfd000140419db9a7a01ff00443724bb2bb066146a824c79321d,58022436060,FALSE,1.151455,1.03E+15,1.73E+12,12/23/2024,1734931800,70,Greed,0,17,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.677,1000,28677,SELL,12/25/2024 19:21,-30011.8,Open Short,0,0xe4da6066108a2854d4fa0419f942df01730058e7d8fe0b386c97bc88d13fca95,58538727635,FALSE,2.752992,5.34E+14,1.74E+12,12/25/2024,1735104600,73,Greed,0,19,Wednesday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.25,1000,28250,SELL,12/27/2024 17:44,-31011.8,Open Short,0,0xd0e356ff4ad69407f2eb041a14ff73012b004b6a7ccbdb7e4162035041d44d7f,58997362685,FALSE,2.712,9.49E+14,1.74E+12,12/27/2024,1735277400,74,Greed,0,17,Friday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.45,6.08,172.98,SELL,12/27/2024 18:28,-32011.8,Open Short,0,0x4ec81bd7acb6e2f8cc22041a156f93016f000ef01ef46f4591b282590135d0e7,59003206370,FALSE,0.016605,2.55E+13,1.74E+12,12/27/2024,1735277400,74,Greed,0,18,Friday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.45,9.19,261.46,SELL,12/27/2024 18:28,-32017.88,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59003206370,FALSE,0.025099,9.03E+14,1.74E+12,12/27/2024,1735277400,74,Greed,0,18,Friday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.45,2.15,61.17,SELL,12/27/2024 18:28,-32027.07,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59003206370,FALSE,0.005871,3.41E+13,1.74E+12,12/27/2024,1735277400,74,Greed,0,18,Friday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.45,5.71,162.45,SELL,12/27/2024 18:28,-32029.22,Open Short,0,0x4b76bdf99a6c579c0313041a156fbb0198008adbdca4f5f36473a69285174712,59003206370,FALSE,0.015594,7.99E+14,1.74E+12,12/27/2024,1735277400,74,Greed,0,18,Friday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.45,976.87,27791.95,SELL,12/27/2024 18:29,-32034.93,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59003206370,FALSE,2.668027,8.34E+14,1.74E+12,12/27/2024,1735277400,74,Greed,0,18,Friday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,108.08,2846.18,SELL,12/28/2024 13:07,-33011.8,Open Short,0,0x6d42195edc57773c8b33041a20e50701c1003059b45c23e7bdc3bad439e2a051,59167726653,FALSE,0.273232,3.13E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,13,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,3.27,86.11,SELL,12/28/2024 13:07,-33119.88,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59167726653,FALSE,0.008266,5.74E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,13,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,0.69,18.17,SELL,12/28/2024 13:08,-33123.15,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59167726653,FALSE,0.001744,5.61E+13,1.74E+12,12/28/2024,1735363800,72,Greed,0,13,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,0.68,17.91,SELL,12/28/2024 13:08,-33123.84,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59167726653,FALSE,0.001718,8.66E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,13,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,211.66,5573.85,SELL,12/28/2024 13:08,-33124.52,Open Short,0,0x3d83c4d6825639740be5041a20e6a6015000e63a06efa1f090e62e503fd26ba9,59167726653,FALSE,0.535089,7.99E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,13,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,0.44,11.59,SELL,12/28/2024 13:08,-33336.18,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59167726653,FALSE,0.001111,3.15E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,13,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.334,575.18,15146.79,SELL,12/28/2024 14:40,-33336.62,Open Short,0,0x0aee04595549b60c9756041a21d7dc02017a0019be8d60b23c01dee7a3572476,59167726653,FALSE,1.454091,8.13E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,14,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,4.46,118.48,SELL,12/28/2024 15:22,-33911.8,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182341465,FALSE,0.011374,4.35E+13,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,31.58,838.95,SELL,12/28/2024 15:22,-33916.26,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182341465,FALSE,0.080539,9.2E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,0.64,17,SELL,12/28/2024 15:22,-33947.84,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182341465,FALSE,0.001632,6E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,0.96,25.5,SELL,12/28/2024 15:22,-33948.48,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182341465,FALSE,0.002448,7.1E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,2.57,68.27,SELL,12/28/2024 15:22,-33949.44,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182341465,FALSE,0.006553,1.84E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,49.79,1322.72,SELL,12/28/2024 15:23,-33952.01,Open Short,0,0x6fdacfb5b7bc11fc5827041a22488901bf004aeb0930f90664187d107d7dd5b3,59182341465,FALSE,0.126981,3.66E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,47.09,1250.99,SELL,12/28/2024 15:23,-34001.8,Open Short,0,0x6fdacfb5b7bc11fc5827041a22488901bf004aeb0930f90664187d107d7dd5b3,59182678559,FALSE,0.120095,2.67E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,61.53,1634.61,SELL,12/28/2024 15:23,-34048.89,Open Short,0,0x1c6f8a64d896fd8abd68041a2248ec0187002e4eed139ce98df8dbde65b05c24,59182678559,FALSE,0.156921,6.22E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,27.27,724.45,SELL,12/28/2024 15:23,-34110.42,Open Short,0,0x2d3ce2395124870f57b7041a224959020140001b16fbd5d65204b6d37a86063a,59182678559,FALSE,0.069547,3.75E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,0.44,11.69,SELL,12/28/2024 15:23,-34137.69,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182678559,FALSE,0.001121,1.94E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,0.63,16.74,SELL,12/28/2024 15:23,-34138.13,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182678559,FALSE,0.001606,7.25E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,88.52,2351.62,SELL,12/28/2024 15:24,-34138.76,Open Short,0,0x33c9ab25fe7d5881c032041a224b1e010400613753749e8312e754f75d691515,59182678559,FALSE,0.225755,5.94E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,19.75,524.68,SELL,12/28/2024 15:24,-34227.28,Open Short,0,0x74c2005b1ef7ab7ffede041a224b330190006ad365807de742fd1835df935fdd,59182678559,FALSE,0.050368,4.15E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,105.77,2809.89,SELL,12/28/2024 15:24,-34247.03,Open Short,0,0xb7595566cfe7bfa5a9a9041a224b5101430059af5bd23e391dc7cc96359702bb,59182678559,FALSE,0.269748,4.61E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,0.45,11.95,SELL,12/28/2024 15:24,-34352.8,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182678559,FALSE,0.001147,6.73E+13,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,12.67,336.59,SELL,12/28/2024 15:24,-34353.25,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182678559,FALSE,0.032312,9.39E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,0.43,11.42,SELL,12/28/2024 15:24,-34365.92,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59182678559,FALSE,0.001096,8.94E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.566,5.45,144.78,SELL,12/28/2024 15:24,-34366.35,Open Short,0,0x2c639e4345542a4740ff041a224b7501ae00f28421f2f1f87d67e0dafe433c45,59182678559,FALSE,0.013898,5.65E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,15,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,26.91,440,11840.4,SELL,12/28/2024 16:11,-34371.8,Open Short,0,0x9fe9ce2f007f7ab41a73041a22c8cc01b500280e2de2c7a8e317d2ed1d73d90e,59183945261,FALSE,1.136678,9.44E+13,1.74E+12,12/28/2024,1735363800,72,Greed,0,16,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,73.09,2074.44,SELL,12/28/2024 20:48,-34811.8,Open Short,0,0xc82fe6cfa53f48087322041a25897d0201a800b2915b58edc376ec76c62be000,59006842054,FALSE,0.199146,3.52E+13,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,163.94,4652.95,SELL,12/28/2024 20:48,-34884.89,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,59006842054,FALSE,0.446682,8.82E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,0.46,13.06,SELL,12/28/2024 20:48,-35048.83,Open Short,0,0xe235048e2f560f54ac70041a258984020111002a6fb48a702bf584ad99a041e4,59006842054,FALSE,0.001252,2.49E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,0.71,20.15,SELL,12/28/2024 20:48,-35049.29,Open Short,0,0x6997f36b292bbf9c2094041a25898501f800c3ab65691ce7809dc744d5a863f3,59006842054,FALSE,0.001934,2.94E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,3.53,100.19,SELL,12/28/2024 20:48,-35050,Open Short,0,0xfa78b036505d83e43ae6041a25898802017f008fc1ed647de765281e4053bf03,59006842054,FALSE,0.009617,9.6E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,3.14,89.12,SELL,12/28/2024 20:48,-35053.53,Open Short,0,0x9f493623d3cacb8bea43041a25899c01e900f00fc8b47042bfcbe675f64d186c,59006842054,FALSE,0.008554,3.4E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,24,681.17,SELL,12/28/2024 20:48,-35056.67,Open Short,0,0x470475d16f02253f9dd9041a25899c01ea0093a5b1e1e036b199a87a694586e5,59006842054,FALSE,0.065391,4.35E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,28.382,931.13,26427.33,SELL,12/28/2024 20:48,-35080.67,Open Short,0,0x79c41192b880ae9fb4c5041a2589a9020d49000d3fdadbafc106ac24540410ff,59006842054,FALSE,2.537023,6.18E+14,1.74E+12,12/28/2024,1735363800,72,Greed,0,20,Saturday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.1,1000,29100,SELL,12/29/2024 5:14,-36011.8,Open Short,0,0x4fb0355f1361a722d3e4041a2aa523012e00bc50173fd7a9955dd3587483f72a,59088220571,FALSE,2.7936,1.38E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,34.43,1008.01,SELL,12/29/2024 5:19,-37011.8,Open Short,0,0x80df7b204c9754bd8981041a2ab1440171003aecee9ba01a8955f3c1a551c615,58528899672,FALSE,0.096768,2.58E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,0.92,26.93,SELL,12/29/2024 5:19,-37046.23,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,58528899672,FALSE,0.002585,8.43E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,0.39,11.42,SELL,12/29/2024 5:19,-37047.15,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,58528899672,FALSE,0.001095,1.41E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,48.75,1427.25,SELL,12/29/2024 5:19,-37047.54,Open Short,0,0x15dedf4a9f25618e49b7041a2ab1640166009b3ecb0353f59f5c7d226d85e301,58528899672,FALSE,0.137016,5.08E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,18.58,543.97,SELL,12/29/2024 5:19,-37096.29,Open Short,0,0x683107575e388a72f529041a2ab16b0146008732e3f3f9faf9df4f6236f311ad,58528899672,FALSE,0.05222,4.81E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,4.26,124.72,SELL,12/29/2024 5:19,-37114.87,Open Short,0,0x442ae75072293a0bdfe6041a2ab16b01470059581a0c1a6c84b7b2ccbb46a756,58528899672,FALSE,0.011973,6.69E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,1.71,50.06,SELL,12/29/2024 5:19,-37119.13,Open Short,0,0x4a43f6acf71f175a45ac041a2ab16d013800f1f1676c667eb22b6c756ff9ed12,58528899672,FALSE,0.004805,1.57E+13,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,1.71,50.06,SELL,12/29/2024 5:19,-37120.84,Open Short,0,0x08a2b3b91f95976596bb041a2ab170015500359964a5762a7a17bcf341a86096,58528899672,FALSE,0.004805,4.9E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,129.25,3784.05,SELL,12/29/2024 5:19,-37122.55,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,58528899672,FALSE,0.363268,1E+15,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,198.61,5814.7,SELL,12/29/2024 5:19,-37251.8,Open Short,0,0x0000000000000000000000000000000000000000000000000000000000000000,58531620568,FALSE,0.558211,2E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,4,117.11,SELL,12/29/2024 5:19,-37450.41,Open Short,0,0xbd173bac2dfb7ce199e7041a2ab18602014700bf4326e5078b56ae97c099102f,58531620568,FALSE,0.011241,1E+15,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,1.71,50.06,SELL,12/29/2024 5:19,-37454.41,Open Short,0,0x819dd7e8929ad742b346041a2ab1900171009fa61dba4c04c6f0277d6c046980,58531620568,FALSE,0.004805,9.64E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,29.277,955.68,27979.44,SELL,12/29/2024 5:19,-37456.12,Open Short,0,0x3899f332463b5f421524041a2ab2860164000fbaf324b07d30c98a7291101cea,58531620568,FALSE,2.686026,4.58E+14,1.74E+12,12/29/2024,1735450200,73,Greed,0,5,Sunday,1,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.288,121.36,3311.67,SELL,12/30/2024 0:10,-38411.8,Open Short,0,0x58850901843d95174753041a36498c01db006fdb5cbe9c5646e790259380cb92,59401582916,FALSE,0.31792,8.59E+14,1.74E+12,12/30/2024,1735536600,65,Greed,0,0,Monday,0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,27.288,15,409.32,SELL,12/30/2024 0:10,-38533.16,Open Short,0,0xf85156123315c1e666c6041a36499401a0002dcf0f91578ffc81f3a90b81ff93,59401582916,FALSE,0.039294,6.14E+14,1.74E+12,12/30/2024,1735536600,65,Greed,0,0,Monday,0,3
